timestamp_sec;timestamp_nanosec;range;azimuth_deg;elevation_deg;x;y;z;intensity
  1637938174;   567339658;   1.353; -86.498;   0.000;   0.083;  -1.350;   0.000;     254
  1637938174;   567339658;   1.350; -86.332;   0.000;   0.086;  -1.347;   0.000;     254
  1637938174;   567339658;   1.356; -86.165;   0.000;   0.091;  -1.353;   0.000;     254
  1637938174;   567339658;   1.358; -85.998;   0.000;   0.095;  -1.355;   0.000;     254
  1637938174;   567339658;   1.357; -85.832;   0.000;   0.099;  -1.353;   0.000;     254
  1637938174;   567339658;   1.356; -85.665;   0.000;   0.102;  -1.352;   0.000;     254
  1637938174;   567339658;   1.359; -85.498;   0.000;   0.107;  -1.355;   0.000;     254
  1637938174;   567339658;   1.360; -85.332;   0.000;   0.111;  -1.355;   0.000;     254
  1637938174;   567339658;   1.365; -85.165;   0.000;   0.115;  -1.360;   0.000;     254
  1637938174;   567339658;   1.363; -84.998;   0.000;   0.119;  -1.358;   0.000;     254
  1637938174;   567339658;   1.363; -84.831;   0.000;   0.123;  -1.357;   0.000;     254
  1637938174;   567339658;   1.367; -84.665;   0.000;   0.127;  -1.361;   0.000;     254
  1637938174;   567339658;   1.362; -84.498;   0.000;   0.131;  -1.356;   0.000;     254
  1637938174;   567339658;   1.370; -84.331;   0.000;   0.135;  -1.363;   0.000;     254
  1637938174;   567339658;   1.366; -84.165;   0.000;   0.139;  -1.359;   0.000;     254
  1637938174;   567339658;   1.372; -83.998;   0.000;   0.143;  -1.364;   0.000;     254
  1637938174;   567339658;   1.367; -83.831;   0.000;   0.147;  -1.359;   0.000;     254
  1637938174;   567339658;   1.375; -83.665;   0.000;   0.152;  -1.367;   0.000;     254
  1637938174;   567339658;   1.374; -83.498;   0.000;   0.156;  -1.365;   0.000;     254
  1637938174;   567339658;   1.370; -83.331;   0.000;   0.159;  -1.361;   0.000;     254
  1637938174;   567339658;   1.381; -83.164;   0.000;   0.164;  -1.371;   0.000;     254
  1637938174;   567339658;   1.378; -82.998;   0.000;   0.168;  -1.368;   0.000;     254
  1637938174;   567339658;   1.380; -82.831;   0.000;   0.172;  -1.369;   0.000;     254
  1637938174;   567339658;   1.381; -82.664;   0.000;   0.176;  -1.370;   0.000;     254
  1637938174;   567339658;   1.382; -82.498;   0.000;   0.180;  -1.370;   0.000;     254
  1637938174;   567339658;   1.386; -82.331;   0.000;   0.185;  -1.374;   0.000;     254
  1637938174;   567339658;   1.390; -82.164;   0.000;   0.190;  -1.377;   0.000;     254
  1637938174;   567339658;   1.391; -81.998;   0.000;   0.194;  -1.377;   0.000;     254
  1637938174;   567339658;   1.390; -81.831;   0.000;   0.198;  -1.376;   0.000;     254
  1637938174;   567339658;   1.394; -81.664;   0.000;   0.202;  -1.379;   0.000;     254
  1637938174;   567339658;   1.397; -81.498;   0.000;   0.207;  -1.382;   0.000;     254
  1637938174;   567339658;   1.391; -81.331;   0.000;   0.210;  -1.375;   0.000;     250
  1637938174;   567339658;   1.398; -81.164;   0.000;   0.215;  -1.381;   0.000;     248
  1637938174;   567339658;   1.391; -80.997;   0.000;   0.218;  -1.374;   0.000;     236
  1637938174;   567339658;   1.391; -80.831;   0.000;   0.222;  -1.373;   0.000;     237
  1637938174;   567339658;   1.391; -80.664;   0.000;   0.226;  -1.373;   0.000;     238
  1637938174;   567339658;   1.399; -80.497;   0.000;   0.231;  -1.380;   0.000;     247
  1637938174;   567339658;   1.402; -80.331;   0.000;   0.235;  -1.382;   0.000;     252
  1637938174;   567339658;   1.406; -80.164;   0.000;   0.240;  -1.385;   0.000;     254
  1637938174;   567339658;   1.402; -79.997;   0.000;   0.244;  -1.381;   0.000;     254
  1637938174;   567339658;   1.410; -79.831;   0.000;   0.249;  -1.388;   0.000;     254
  1637938174;   567339658;   1.414; -79.664;   0.000;   0.254;  -1.391;   0.000;     254
  1637938174;   567339658;   1.416; -79.497;   0.000;   0.258;  -1.392;   0.000;     254
  1637938174;   567339658;   1.417; -79.330;   0.000;   0.262;  -1.393;   0.000;     254
  1637938174;   567339658;   1.419; -79.164;   0.000;   0.267;  -1.394;   0.000;     254
  1637938174;   567339658;   1.421; -78.997;   0.000;   0.271;  -1.395;   0.000;     254
  1637938174;   567339658;   1.420; -78.830;   0.000;   0.275;  -1.393;   0.000;     254
  1637938174;   567339658;   1.424; -78.664;   0.000;   0.280;  -1.396;   0.000;     254
  1637938174;   567339658;   1.423; -78.497;   0.000;   0.284;  -1.394;   0.000;     254
  1637938174;   567339658;   1.430; -78.330;   0.000;   0.289;  -1.400;   0.000;     254
  1637938174;   567339658;   1.426; -78.164;   0.000;   0.292;  -1.396;   0.000;     254
  1637938174;   567339658;   1.433; -77.997;   0.000;   0.298;  -1.402;   0.000;     254
  1637938174;   567339658;   1.431; -77.830;   0.000;   0.302;  -1.399;   0.000;     254
  1637938174;   567339658;   1.436; -77.663;   0.000;   0.307;  -1.403;   0.000;     254
  1637938174;   567339658;   1.437; -77.497;   0.000;   0.311;  -1.403;   0.000;     254
  1637938174;   567339658;   1.438; -77.330;   0.000;   0.315;  -1.403;   0.000;     254
  1637938174;   567339658;   1.440; -77.163;   0.000;   0.320;  -1.404;   0.000;     254
  1637938174;   567339658;   1.440; -76.997;   0.000;   0.324;  -1.403;   0.000;     254
  1637938174;   567339658;   1.443; -76.830;   0.000;   0.329;  -1.405;   0.000;     254
  1637938174;   567339658;   1.446; -76.663;   0.000;   0.334;  -1.407;   0.000;     254
  1637938174;   567339658;   1.452; -76.497;   0.000;   0.339;  -1.412;   0.000;     254
  1637938174;   567339658;   1.452; -76.330;   0.000;   0.343;  -1.411;   0.000;     254
  1637938174;   567339658;   1.454; -76.163;   0.000;   0.348;  -1.412;   0.000;     254
  1637938174;   567339658;   1.459; -75.996;   0.000;   0.353;  -1.416;   0.000;     254
  1637938174;   567339658;   1.456; -75.830;   0.000;   0.356;  -1.412;   0.000;     254
  1637938174;   567339658;   1.457; -75.663;   0.000;   0.361;  -1.412;   0.000;     254
  1637938174;   567339658;   1.459; -75.496;   0.000;   0.365;  -1.413;   0.000;     254
  1637938174;   567339658;   1.467; -75.330;   0.000;   0.372;  -1.419;   0.000;     254
  1637938174;   567339658;   1.472; -75.163;   0.000;   0.377;  -1.423;   0.000;     254
  1637938174;   567339658;   1.461; -74.996;   0.000;   0.378;  -1.411;   0.000;     254
  1637938174;   567339658;   1.472; -74.830;   0.000;   0.385;  -1.421;   0.000;     254
  1637938174;   567339658;   1.473; -74.663;   0.000;   0.390;  -1.421;   0.000;     254
  1637938174;   567339658;   1.477; -74.496;   0.000;   0.395;  -1.423;   0.000;     254
  1637938174;   567339658;   1.475; -74.330;   0.000;   0.398;  -1.420;   0.000;     254
  1637938174;   567339658;   1.476; -74.163;   0.000;   0.403;  -1.420;   0.000;     254
  1637938174;   567339658;   1.479; -73.996;   0.000;   0.408;  -1.422;   0.000;     254
  1637938174;   567339658;   1.485; -73.829;   0.000;   0.414;  -1.426;   0.000;     254
  1637938174;   567339658;   1.486; -73.663;   0.000;   0.418;  -1.426;   0.000;     254
  1637938174;   567339658;   1.485; -73.496;   0.000;   0.422;  -1.424;   0.000;     254
  1637938174;   567339658;   1.494; -73.329;   0.000;   0.429;  -1.431;   0.000;     254
  1637938174;   567339658;   1.498; -73.163;   0.000;   0.434;  -1.434;   0.000;     254
  1637938174;   567339658;   1.494; -72.996;   0.000;   0.437;  -1.429;   0.000;     254
  1637938174;   567339658;   1.501; -72.829;   0.000;   0.443;  -1.434;   0.000;     254
  1637938174;   567339658;   1.505; -72.663;   0.000;   0.448;  -1.437;   0.000;     254
  1637938174;   567339658;   1.507; -72.496;   0.000;   0.453;  -1.437;   0.000;     254
  1637938174;   567339658;   1.509; -72.329;   0.000;   0.458;  -1.438;   0.000;     254
  1637938174;   567339658;   1.511; -72.162;   0.000;   0.463;  -1.438;   0.000;     254
  1637938174;   567339658;   1.511; -71.996;   0.000;   0.467;  -1.437;   0.000;     254
  1637938174;   567339658;   1.523; -71.829;   0.000;   0.475;  -1.447;   0.000;     254
  1637938174;   567339658;   1.519; -71.662;   0.000;   0.478;  -1.442;   0.000;     254
  1637938174;   567339658;   1.519; -71.496;   0.000;   0.482;  -1.440;   0.000;     254
  1637938174;   567339658;   1.525; -71.329;   0.000;   0.488;  -1.445;   0.000;     254
  1637938174;   567339658;   1.525; -71.162;   0.000;   0.492;  -1.443;   0.000;     254
  1637938174;   567339658;   1.530; -70.996;   0.000;   0.498;  -1.447;   0.000;     253
  1637938174;   567339658;   1.531; -70.829;   0.000;   0.503;  -1.446;   0.000;     254
  1637938174;   567339658;   1.533; -70.662;   0.000;   0.508;  -1.447;   0.000;     254
  1637938174;   567339658;   1.538; -70.495;   0.000;   0.514;  -1.450;   0.000;     254
  1637938174;   567339658;   1.546; -70.329;   0.000;   0.520;  -1.456;   0.000;     254
  1637938174;   567339658;   1.548; -70.162;   0.000;   0.525;  -1.456;   0.000;     254
  1637938174;   567339658;   1.552; -69.995;   0.000;   0.531;  -1.458;   0.000;     254
  1637938174;   567339658;   1.545; -69.829;   0.000;   0.533;  -1.450;   0.000;     254
  1637938174;   567339658;   1.555; -69.662;   0.000;   0.540;  -1.458;   0.000;     254
  1637938174;   567339658;   1.551; -69.495;   0.000;   0.543;  -1.453;   0.000;     254
  1637938174;   567339658;   1.556; -69.329;   0.000;   0.549;  -1.456;   0.000;     250
  1637938174;   567339658;   1.564; -69.162;   0.000;   0.556;  -1.462;   0.000;     253
  1637938174;   567339658;   1.570; -68.995;   0.000;   0.563;  -1.466;   0.000;     254
  1637938174;   567339658;   1.573; -68.828;   0.000;   0.568;  -1.467;   0.000;     254
  1637938174;   567339658;   1.569; -68.662;   0.000;   0.571;  -1.461;   0.000;     254
  1637938174;   567339658;   1.576; -68.495;   0.000;   0.578;  -1.466;   0.000;     254
  1637938174;   567339658;   1.571; -68.328;   0.000;   0.580;  -1.460;   0.000;     254
  1637938174;   567339658;   1.559; -68.162;   0.000;   0.580;  -1.447;   0.000;     248
  1637938174;   567339658;   1.554; -67.995;   0.000;   0.582;  -1.441;   0.000;     240
  1637938174;   567339658;   1.544; -67.828;   0.000;   0.583;  -1.430;   0.000;     238
  1637938174;   567339658;   1.543; -67.662;   0.000;   0.586;  -1.427;   0.000;     232
  1637938174;   567339658;   1.536; -67.495;   0.000;   0.588;  -1.419;   0.000;     229
  1637938174;   567339658;   1.525; -67.328;   0.000;   0.588;  -1.407;   0.000;     229
  1637938174;   567339658;   1.525; -67.162;   0.000;   0.592;  -1.405;   0.000;     229
  1637938174;   567339658;   1.523; -66.995;   0.000;   0.595;  -1.402;   0.000;     231
  1637938174;   567339658;   1.508; -66.828;   0.000;   0.593;  -1.386;   0.000;     229
  1637938174;   567339658;   1.507; -66.661;   0.000;   0.597;  -1.384;   0.000;     227
  1637938174;   567339658;   1.506; -66.495;   0.000;   0.601;  -1.381;   0.000;     225
  1637938174;   567339658;   1.501; -66.328;   0.000;   0.603;  -1.375;   0.000;     230
  1637938174;   567339658;   1.486; -66.161;   0.000;   0.601;  -1.359;   0.000;     231
  1637938174;   567339658;   1.481; -65.995;   0.000;   0.603;  -1.353;   0.000;     228
  1637938174;   567339658;   1.481; -65.828;   0.000;   0.606;  -1.351;   0.000;     232
  1637938174;   567339658;   1.472; -65.661;   0.000;   0.607;  -1.341;   0.000;     231
  1637938174;   567339658;   1.459; -65.495;   0.000;   0.605;  -1.328;   0.000;     231
  1637938174;   567339658;   1.457; -65.328;   0.000;   0.608;  -1.324;   0.000;     233
  1637938174;   567339658;   1.456; -65.161;   0.000;   0.612;  -1.321;   0.000;     227
  1637938174;   567339658;   1.447; -64.994;   0.000;   0.612;  -1.311;   0.000;     227
  1637938174;   567339658;   1.437; -64.828;   0.000;   0.611;  -1.301;   0.000;     224
  1637938174;   567339658;   1.442; -64.661;   0.000;   0.617;  -1.303;   0.000;     229
  1637938174;   567339658;   1.432; -64.494;   0.000;   0.617;  -1.292;   0.000;     231
  1637938174;   567339658;   1.433; -64.328;   0.000;   0.621;  -1.292;   0.000;     228
  1637938174;   567339658;   1.427; -64.161;   0.000;   0.622;  -1.284;   0.000;     233
  1637938174;   567339658;   1.428; -63.994;   0.000;   0.626;  -1.283;   0.000;     231
  1637938174;   567339658;   1.418; -63.828;   0.000;   0.625;  -1.273;   0.000;     229
  1637938174;   567339658;   1.411; -63.661;   0.000;   0.626;  -1.265;   0.000;     226
  1637938174;   567339658;   1.406; -63.494;   0.000;   0.627;  -1.258;   0.000;     227
  1637938174;   567339658;   1.404; -63.327;   0.000;   0.630;  -1.255;   0.000;     227
  1637938174;   567339658;   1.399; -63.161;   0.000;   0.632;  -1.248;   0.000;     229
  1637938174;   567339658;   1.397; -62.994;   0.000;   0.634;  -1.245;   0.000;     232
  1637938174;   567339658;   1.384; -62.827;   0.000;   0.632;  -1.231;   0.000;     228
  1637938174;   567339658;   1.378; -62.661;   0.000;   0.633;  -1.224;   0.000;     227
  1637938174;   567339658;   1.374; -62.494;   0.000;   0.635;  -1.219;   0.000;     227
  1637938174;   567339658;   1.372; -62.327;   0.000;   0.637;  -1.215;   0.000;     230
  1637938174;   567339658;   1.361; -62.161;   0.000;   0.636;  -1.203;   0.000;     226
  1637938174;   567339658;   1.364; -61.994;   0.000;   0.640;  -1.204;   0.000;     225
  1637938174;   567339658;   1.355; -61.827;   0.000;   0.640;  -1.194;   0.000;     224
  1637938174;   567339658;   1.355; -61.660;   0.000;   0.643;  -1.193;   0.000;     226
  1637938174;   567339658;   1.348; -61.494;   0.000;   0.643;  -1.185;   0.000;     222
  1637938174;   567339658;   1.342; -61.327;   0.000;   0.644;  -1.177;   0.000;     224
  1637938174;   567339658;   1.345; -61.160;   0.000;   0.649;  -1.178;   0.000;     230
  1637938174;   567339658;   1.339; -60.994;   0.000;   0.649;  -1.171;   0.000;     229
  1637938174;   567339658;   1.336; -60.827;   0.000;   0.651;  -1.167;   0.000;     227
  1637938174;   567339658;   1.334; -60.660;   0.000;   0.654;  -1.163;   0.000;     229
  1637938174;   567339658;   1.326; -60.494;   0.000;   0.653;  -1.154;   0.000;     224
  1637938174;   567339658;   1.321; -60.327;   0.000;   0.654;  -1.148;   0.000;     222
  1637938174;   567339658;   1.324; -60.160;   0.000;   0.659;  -1.148;   0.000;     229
  1637938174;   567339658;   1.314; -59.994;   0.000;   0.657;  -1.138;   0.000;     230
  1637938174;   567339658;   1.306; -59.827;   0.000;   0.656;  -1.129;   0.000;     228
  1637938174;   567339658;   1.307; -59.660;   0.000;   0.660;  -1.128;   0.000;     229
  1637938174;   567339658;   1.293; -59.493;   0.000;   0.656;  -1.114;   0.000;     227
  1637938174;   567339658;   1.296; -59.327;   0.000;   0.661;  -1.115;   0.000;     233
  1637938174;   567339658;   1.292; -59.160;   0.000;   0.662;  -1.109;   0.000;     230
  1637938174;   567339658;   1.288; -58.993;   0.000;   0.663;  -1.104;   0.000;     228
  1637938174;   567339658;   1.283; -58.827;   0.000;   0.664;  -1.098;   0.000;     226
  1637938174;   567339658;   1.280; -58.660;   0.000;   0.666;  -1.093;   0.000;     223
  1637938174;   567339658;   1.269; -58.493;   0.000;   0.663;  -1.082;   0.000;     229
  1637938174;   567339658;   1.270; -58.327;   0.000;   0.667;  -1.081;   0.000;     222
  1637938174;   567339658;   1.265; -58.160;   0.000;   0.667;  -1.075;   0.000;     228
  1637938174;   567339658;   1.266; -57.993;   0.000;   0.671;  -1.074;   0.000;     224
  1637938174;   567339658;   1.258; -57.826;   0.000;   0.670;  -1.065;   0.000;     228
  1637938174;   567339658;   1.252; -57.660;   0.000;   0.670;  -1.058;   0.000;     221
  1637938174;   567339658;   1.259; -57.493;   0.000;   0.677;  -1.062;   0.000;     227
  1637938174;   567339658;   1.252; -57.326;   0.000;   0.676;  -1.054;   0.000;     226
  1637938174;   567339658;   1.252; -57.160;   0.000;   0.679;  -1.052;   0.000;     225
  1637938174;   567339658;   1.254; -56.993;   0.000;   0.683;  -1.052;   0.000;     224
  1637938174;   567339658;   1.239; -56.826;   0.000;   0.678;  -1.037;   0.000;     221
  1637938174;   567339658;   1.241; -56.660;   0.000;   0.682;  -1.037;   0.000;     228
  1637938174;   567339658;   1.241; -56.493;   0.000;   0.685;  -1.035;   0.000;     233
  1637938174;   567339658;   1.229; -56.326;   0.000;   0.681;  -1.023;   0.000;     222
  1637938174;   567339658;   1.223; -56.159;   0.000;   0.681;  -1.016;   0.000;     230
  1637938174;   567339658;   1.221; -55.993;   0.000;   0.683;  -1.012;   0.000;     227
  1637938174;   567339658;   1.216; -55.826;   0.000;   0.683;  -1.006;   0.000;     228
  1637938174;   567339658;   1.213; -55.659;   0.000;   0.684;  -1.002;   0.000;     226
  1637938174;   567339658;   1.210; -55.493;   0.000;   0.685;  -0.997;   0.000;     229
  1637938174;   567339658;   1.209; -55.326;   0.000;   0.688;  -0.994;   0.000;     227
  1637938174;   567339658;   1.201; -55.159;   0.000;   0.686;  -0.986;   0.000;     225
  1637938174;   567339658;   1.203; -54.993;   0.000;   0.690;  -0.985;   0.000;     224
  1637938174;   567339658;   1.199; -54.826;   0.000;   0.691;  -0.980;   0.000;     227
  1637938174;   567339658;   1.194; -54.659;   0.000;   0.691;  -0.974;   0.000;     221
  1637938174;   567339658;   1.192; -54.492;   0.000;   0.692;  -0.970;   0.000;     228
  1637938174;   567339658;   1.190; -54.326;   0.000;   0.694;  -0.967;   0.000;     221
  1637938174;   567339658;   1.195; -54.159;   0.000;   0.700;  -0.969;   0.000;     226
  1637938174;   567339658;   1.187; -53.992;   0.000;   0.698;  -0.960;   0.000;     225
  1637938174;   567339658;   1.181; -53.826;   0.000;   0.697;  -0.953;   0.000;     223
  1637938174;   567339658;   1.183; -53.659;   0.000;   0.701;  -0.953;   0.000;     228
  1637938174;   567339658;   1.179; -53.492;   0.000;   0.701;  -0.948;   0.000;     229
  1637938174;   567339658;   1.176; -53.326;   0.000;   0.702;  -0.943;   0.000;     228
  1637938174;   567339658;   1.180; -53.159;   0.000;   0.708;  -0.944;   0.000;     223
  1637938174;   567339658;   1.175; -52.992;   0.000;   0.707;  -0.938;   0.000;     229
  1637938174;   567339658;   1.168; -52.825;   0.000;   0.706;  -0.931;   0.000;     222
  1637938174;   567339658;   1.174; -52.659;   0.000;   0.712;  -0.933;   0.000;     228
  1637938174;   567339658;   1.168; -52.492;   0.000;   0.711;  -0.927;   0.000;     227
  1637938174;   567339658;   1.164; -52.325;   0.000;   0.711;  -0.921;   0.000;     225
  1637938174;   567339658;   1.154; -52.159;   0.000;   0.708;  -0.911;   0.000;     224
  1637938174;   567339658;   1.157; -51.992;   0.000;   0.712;  -0.912;   0.000;     225
  1637938174;   567339658;   1.157; -51.825;   0.000;   0.715;  -0.910;   0.000;     232
  1637938174;   567339658;   1.146; -51.659;   0.000;   0.711;  -0.899;   0.000;     225
  1637938174;   567339658;   1.137; -51.492;   0.000;   0.708;  -0.890;   0.000;     228
  1637938174;   567339658;   1.138; -51.325;   0.000;   0.711;  -0.888;   0.000;     225
  1637938174;   567339658;   1.132; -51.158;   0.000;   0.710;  -0.882;   0.000;     225
  1637938174;   567339658;   1.136; -50.992;   0.000;   0.715;  -0.883;   0.000;     222
  1637938174;   567339658;   1.134; -50.825;   0.000;   0.716;  -0.879;   0.000;     229
  1637938174;   567339658;   1.131; -50.658;   0.000;   0.717;  -0.875;   0.000;     223
  1637938174;   567339658;   1.130; -50.492;   0.000;   0.719;  -0.872;   0.000;     225
  1637938174;   567339658;   1.128; -50.325;   0.000;   0.720;  -0.868;   0.000;     223
  1637938174;   567339658;   1.129; -50.158;   0.000;   0.723;  -0.867;   0.000;     224
  1637938174;   567339658;   1.116; -49.992;   0.000;   0.717;  -0.855;   0.000;     219
  1637938174;   567339658;   1.121; -49.825;   0.000;   0.723;  -0.857;   0.000;     226
  1637938174;   567339658;   1.117; -49.658;   0.000;   0.723;  -0.851;   0.000;     223
  1637938174;   567339658;   1.120; -49.491;   0.000;   0.728;  -0.852;   0.000;     223
  1637938174;   567339658;   1.116; -49.325;   0.000;   0.727;  -0.846;   0.000;     225
  1637938174;   567339658;   1.114; -49.158;   0.000;   0.729;  -0.843;   0.000;     225
  1637938174;   567339658;   1.105; -48.991;   0.000;   0.725;  -0.834;   0.000;     220
  1637938174;   567339658;   1.105; -48.825;   0.000;   0.727;  -0.832;   0.000;     223
  1637938174;   567339658;   1.110; -48.658;   0.000;   0.733;  -0.833;   0.000;     225
  1637938174;   567339658;   1.104; -48.491;   0.000;   0.732;  -0.827;   0.000;     228
  1637938174;   567339658;   1.101; -48.325;   0.000;   0.732;  -0.822;   0.000;     224
  1637938174;   567339658;   1.099; -48.158;   0.000;   0.733;  -0.819;   0.000;     228
  1637938174;   567339658;   1.102; -47.991;   0.000;   0.738;  -0.819;   0.000;     228
  1637938174;   567339658;   1.105; -47.824;   0.000;   0.742;  -0.819;   0.000;     230
  1637938174;   567339658;   1.093; -47.658;   0.000;   0.736;  -0.808;   0.000;     228
  1637938174;   567339658;   1.089; -47.491;   0.000;   0.736;  -0.803;   0.000;     226
  1637938174;   567339658;   1.086; -47.324;   0.000;   0.736;  -0.798;   0.000;     229
  1637938174;   567339658;   1.078; -47.158;   0.000;   0.733;  -0.790;   0.000;     230
  1637938174;   567339658;   1.079; -46.991;   0.000;   0.736;  -0.789;   0.000;     227
  1637938174;   567339658;   1.079; -46.824;   0.000;   0.738;  -0.787;   0.000;     230
  1637938174;   567339658;   1.076; -46.657;   0.000;   0.739;  -0.783;   0.000;     227
  1637938174;   567339658;   1.075; -46.491;   0.000;   0.740;  -0.780;   0.000;     228
  1637938174;   567339658;   1.075; -46.324;   0.000;   0.742;  -0.778;   0.000;     229
  1637938174;   567339658;   1.066; -46.157;   0.000;   0.738;  -0.769;   0.000;     226
  1637938174;   567339658;   1.069; -45.991;   0.000;   0.743;  -0.769;   0.000;     223
  1637938174;   567339658;   1.076; -45.824;   0.000;   0.750;  -0.772;   0.000;     235
  1637938174;   567339658;   1.068; -45.657;   0.000;   0.746;  -0.764;   0.000;     225
  1637938174;   567339658;   1.071; -45.491;   0.000;   0.751;  -0.764;   0.000;     229
  1637938174;   567339658;   1.066; -45.324;   0.000;   0.750;  -0.758;   0.000;     231
  1637938174;   567339658;   1.057; -45.157;   0.000;   0.745;  -0.749;   0.000;     230
  1637938174;   567339658;   1.058; -44.990;   0.000;   0.748;  -0.748;   0.000;     230
  1637938174;   567339658;   1.063; -44.824;   0.000;   0.754;  -0.749;   0.000;     224
  1637938174;   567339658;   1.050; -44.657;   0.000;   0.747;  -0.738;   0.000;     225
  1637938174;   567339658;   1.054; -44.490;   0.000;   0.752;  -0.739;   0.000;     233
  1637938174;   567339658;   1.054; -44.324;   0.000;   0.754;  -0.736;   0.000;     229
  1637938174;   567339658;   1.057; -44.157;   0.000;   0.758;  -0.736;   0.000;     228
  1637938174;   567339658;   1.056; -43.990;   0.000;   0.760;  -0.733;   0.000;     226
  1637938174;   567339658;   1.052; -43.824;   0.000;   0.759;  -0.728;   0.000;     228
